gamma (fraction of the demand of load that can be curtailed) 1
Pi (investment budget) 100e6
Sigma (weighting factor) 9.08
Sbase: 100 MW
param: vAng:= 0.6																		
;
																		
param:	candidate	branch_fbus		branch_tbus	branch_x	branch_scpt	Fmax	IC	max_lines	angmin		angmax
7468		5681		5725		0.00722		0.04389		-22.784		0.02244		296.2		296.2		296.2		0		0		1		0		0		296.2		1707.49
7469		5681		5776		0.00825		0.05658		-17.674		0.02661		290.8		290.8		290.8		0		0		1		0		0		290.8		9682.84
7470		5681		5882		0.01184		0.07179		-13.93		0.03165		243.2		243.2		243.2		0		0		1		0		0		243.2		2919.73
7471		5682		5687		0.00277		0.01394		-71.736		0.00567		240.5		240.5		240.5		0		0		1		0		0		240.5		1010.1
7472		5780		5682		0.00426		0.02295		-43.573		0.006		245.2		245.2		245.2		0		0		1		0		0		245.2		1777.63
7473		5683		5739		0.00356		0.02054		-48.685		0.01195		299.2		299.2		299.2		0		0		1		0		0		299.2		1256.64
7474		5780		5683		0.00417		0.02122		-47.125		0.02555		269.9		269.9		269.9		0		0		1		0		0		269.9		2675.77
7475		5684		5687		0.00579		0.027		-37.037		0.02595		274.5		274.5		274.5		0		0		1		0		0		274.5		1980.77
7476		5777		5685		0.00341		0.02078		-48.123		0.00524		261.2		261.2		261.2		0		0		1		0		0		261.2		1097.04
7477		5685		5779		0.00299		0.01694		-59.032		0.02186		294.2		294.2		294.2		0		0		1		0		0		294.2		3714.87
7478		5685		5780		0.00342		0.01565		-63.898		0.00662		244.7		244.7		244.7		0		0		1		0		0		244.7		1027.74
7479		5686		5731		0.01134		0.05824		-17.17		0.01397		228.1		228.1		228.1		0		0		1		0		0		228.1		1889.57
7480		5687		5778		0.00096		0.00644		-155.28		0.00286		271.7		271.7		271.7		0		0		1		0		0		271.7		1141.14
7481		5691		5688		0.00886		0.04216		-23.719		0.02825		283.7		283.7		283.7		0		0		1		0		0		283.7		1876.98
7482		5689		5690		0.00417		0.02325		-43.011		0.03692		318.7		318.7		318.7		0		0		1		0		0		318.7		2028.16
7483		5689		5885		0.00645		0.04022		-24.863		0.01175		319.4		319.4		319.4		0		0		1		0		0		319.4		2029.67
7484		5690		5738		0.01157		0.08019		-12.47		0.09243		296.5		296.5		296.5		0		0		1		0		0		296.5		3508.09
7485		5690		5878		0.00063		0.00333		-300.3		0.00238		294.4		294.4		294.4		0		0		1		0		0		294.4		1236.48
7486		5874		5691		0.00266		0.01299		-76.982		0.00479		283.2		283.2		283.2		0		0		1		0		0		283.2		1189.44
7487		5696		5692		0.00486		0.02508		-39.872		0.00808		277		277		277		0		0		1		0		0		277		2219.86
7488		5880		5692		0.00699		0.04979		-20.084		0.02129		277.5		277.5		277.5		0		0		1		0		0		277.5		2107.16
7489		5693		5700		0.0028		0.01523		-65.66		0.01323		262.4		262.4		262.4		0		0		1		0		0		262.4		17023.14
7490		5694		5721		0.00851		0.05656		-17.68		0.02932		290.1		290.1		290.1		0		0		1		0		0		290.1		1738.25
7491		5694		5880		0.0063		0.03627		-27.571		0.02456		304.5		304.5		304.5		0		0		1		0		0		609		4314.66
7492		5697		5695		0.01168		0.07202		-13.885		0.02533		291.2		291.2		291.2		0		0		1		0		0		291.2		18786.34
7493		5700		5695		0.00271		0.01274		-78.493		0.00473		262.7		262.7		262.7		0		0		1		0		0		262.7		2125.87
7494		5711		5696		0.00784		0.04244		-23.563		0.07576		274.8		274.8		274.8		0		0		1		0		0		274.8		2485.4
7495		5696		5891		0.0128		0.07749		-12.905		0.02226		270.3		270.3		270.3		0		0		1		0		0		270.3		1135.26
7496		5698		5697		0.01365		0.0655		-15.267		0.02012		315		315		315		0		0		1		0		0		315		20188.82
7497		5898		5697		0.01011		0.0593		-16.863		0.02204		323.3		323.3		323.3		0		0		1		0		0		323.3		22132.29
7498		5699		5698		0.00449		0.03066		-32.616		0.02087		265.9		265.9		265.9		0		0		1		0		0		265.9		1731.47
7499		5725		5701		0.02429		0.09751		-10.255		0.01766		303.7		303.7		303.7		0		0		1		0		0		303.7		2546.57
7500		5832		5702		0.0003		0.00141		-709.22		0.00106		292.8		292.8		292.8		0		0		1		0		0		292.8		1229.76
7501		5702		5855		0.00265		0.01568		-63.776		0.00644		292.6		292.6		292.6		0		0		1		0		0		292.6		1228.92
7502		5703		5704		0.00644		0.0308		-32.468		0.02842		312.7		312.7		312.7		0		0		1		0		0		312.7		1313.34
7503		5790		5703		0.01725		0.06552		-15.263		0.05553		313.9		313.9		313.9		0		0		1		0		0		313.9		2900.54
7504		5709		5705		0.00647		0.03558		-28.106		0.03568		244		244		244		0		0		1		0		0		244		2074.56
7505		5706		5814		0.00842		0.0467		-21.413		0.01619		260.6		260.6		260.6		0		0		1		0		0		260.6		2362.84
7506		5706		5827		0.00124		0.0054		-185.185		0.00289		271.4		271.4		271.4		0		0		1		0		0		271.4		1139.88
7507		5707		5720		0.00355		0.01686		-59.312		0.05006		265.9		265.9		265.9		0		0		1		0		0		265.9		2233.22
7508		5707		5866		0.00951		0.05844		-17.112		0.01238		287.6		287.6		287.6		0		0		1		0		0		287.6		1807.87
7509		5708		5724		0.00807		0.04681		-21.363		0.02201		272.7		272.7		272.7		0		0		1		0		0		272.7		1673.23
7510		5729		5708		0.01411		0.05395		-18.536		0.02657		271		271		271		0		0		1		0		0		271		2213.24
7511		5717		5709		0.00765		0.03803		-26.295		0.01289		286.6		286.6		286.6		0		0		1		0		0		286.6		2125.33
7512		5721		5709		0.01035		0.06131		-16.311		0.02861		290.8		290.8		290.8		0		0		1		0		0		290.8		2775.56
7513		5710		5711		0.00825		0.05155		-19.399		0.01869		248.9		248.9		248.9		0		0		1		0		0		248.9		1950.82
7514		5717		5710		0.00581		0.02969		-33.681		0.03943		241.1		241.1		241.1		0		0		1		0		0		241.1		2124.85
7515		5719		5712		0.01939		0.0865		-11.561		0.03805		277.6		277.6		277.6		0		0		1		0		0		277.6		2246.34
7516		5712		5728		0.00975		0.05594		-17.876		0.02545		268.2		268.2		268.2		0		0		1		0		0		268.2		2591.4
7517		5713		5719		0.011		0.08191		-12.209		0.04868		284.8		284.8		284.8		0		0		1		0		0		284.8		2849.52
7518		5713		5749		0.00535		0.02961		-33.772		0.05334		282.1		282.1		282.1		0		0		1		0		0		282.1		2032.72
7519		5714		5716		0.00848		0.0513		-19.493		0.03254		276.4		276.4		276.4		0		0		1		0		0		276.4		2254.07
7520		5714		5717		0.02484		0.13741		-7.277		0.04124		267.3		267.3		267.3		0		0		1		0		0		267.3		2473.75
7521		5722		5714		0.00337		0.02433		-41.102		0.00671		298.5		298.5		298.5		0		0		1		0		0		298.5		1253.7
7522		5715		5868		0.01028		0.04199		-23.815		0.04466		279.3		279.3		279.3		0		0		1		0		0		279.3		1999.3
7523		5901		5715		0.01455		0.07096		-14.092		0.02925		300.3		300.3		300.3		0		0		1		0		0		300.3		2715
7524		5717		5716		0.00909		0.05849		-17.097		0.06385		241.1		241.1		241.1		0		0		1		0		0		241.1		2251.44
7525		5718		5719		0.00678		0.042		-23.81		0.04129		263.7		263.7		263.7		0		0		1		0		0		263.7		2269.61
7526		5723		5718		0.00603		0.03138		-31.867		0.02379		271.5		271.5		271.5		0		0		1		0		0		271.5		1140.3
7527		5720		5798		0.00156		0.00999		-100.1		0.00459		253		253		253		0		0		1		0		0		253		2189.99
7528		5790		5722		0.00691		0.0333		-30.03		0.01929		307.7		307.7		307.7		0		0		1		0		0		307.7		2387.42
7529		5735		5724		0.00804		0.05154		-19.402		0.01357		275.1		275.1		275.1		0		0		1		0		0		275.1		2553.1
7530		5726		5816		0.00634		0.04571		-21.877		0.05881		255.7		255.7		255.7		0		0		1		0		0		255.7		2578.12
7531		5727		5758		0.00516		0.02344		-42.662		0.03003		300.5		300.5		300.5		0		0		1		0		0		300.5		2254.72
7532		5819		5728		0.0062		0.03683		-27.152		0.01627		263.5		263.5		263.5		0		0		1		0		0		263.5		1106.7
7533		5729		5730		0.01132		0.05958		-16.784		0.0148		260.2		260.2		260.2		0		0		1		0		0		260.2		1788.66
7534		5730		5778		0.00393		0.02433		-41.102		0.03811		257.2		257.2		257.2		0		0		1		0		0		257.2		1935.04
7535		5731		5734		0.00863		0.04571		-21.877		0.02361		277.4		277.4		277.4		0		0		1		0		0		277.4		2504.05
7536		5736		5731		0.00804		0.0541		-18.484		0.01197		237.6		237.6		237.6		0		0		1		0		0		237.6		1912.37
7537		5731		5779		0.00959		0.04564		-21.911		0.06211		245.2		245.2		245.2		0		0		1		0		0		245.2		4792.99
7538		5732		5819		0.01367		0.08771		-11.401		0.01701		337.2		337.2		337.2		0		0		1		0		0		674.4		7379.33
7539		5732		5858		0.00683		0.05401		-18.515		0.02176		349.5		349.5		349.5		0		0		1		0		0		699		7160.65
7540		5734		5733		0.01321		0.06822		-14.658		0.02393		280.5		280.5		280.5		0		0		1		0		0		280.5		2716.95
7541		5733		5737		0.00742		0.04349		-22.994		0.0328		281.1		281.1		281.1		0		0		1		0		0		281.1		1666.95
7542		5735		5739		0.00787		0.06278		-15.929		0.03351		274.7		274.7		274.7		0		0		1		0		0		274.7		2244.86
7543		5739		5779		0.00836		0.03848		-25.988		0.02478		288.2		288.2		288.2		0		0		1		0		0		288.2		5087.32
7544		5745		5740		0.00417		0.01937		-51.626		0.00814		266		266		266		0		0		1		0		0		266		1117.2
7545		5741		5750		0.00369		0.01761		-56.786		0.01295		240.6		240.6		240.6		0		0		1		0		0		240.6		1010.52
7546		5741		5752		0.00362		0.02372		-42.159		0.01895		268.4		268.4		268.4		0		0		1		0		0		268.4		8023.09
7547		5743		5742		0.0042		0.02212		-45.208		0.00801		256.1		256.1		256.1		0		0		1		0		0		256.1		1075.62
7548		5742		5752		0.00478		0.02857		-35.002		0.00791		249.3		249.3		249.3		0		0		1		0		0		249.3		1047.06
7549		5746		5747		0.00128		0.00742		-134.771		0.0173		295.5		295.5		295.5		0		0		1		0		0		295.5		1241.1
7550		5746		5748		0.00138		0.00901		-110.988		0.00291		298.1		298.1		298.1		0		0		1		0		0		298.1		1252.02
7551		5746		5822		0.00289		0.019		-52.632		0.01264		268		268		268		0		0		1		0		0		268		8286.88
7552		5757		5747		0.00075		0.00504		-198.413		0.00135		267.4		267.4		267.4		0		0		1		0		0		267.4		1123.08
7553		5747		5758		0.002		0.01271		-78.678		0.00879		268.1		268.1		268.1		0		0		1		0		0		268.1		8289.47
7554		5748		5754		0.00159		0.00871		-114.811		0.00666		290.1		290.1		290.1		0		0		1		0		0		290.1		1218.42
7555		5758		5749		0.0011		0.00482		-207.469		0.00175		271.6		271.6		271.6		0		0		1		0		0		271.6		1140.72
7556		5754		5751		0.00092		0.00497		-201.207		0.00321		262.2		262.2		262.2		0		0		1		0		0		262.2		1101.24
7557		5753		5756		0.00084		0.04911		-20.362		0		201.7		201.7		201.7		1		0		1		0		0		201.7		847.14
7558		5753		5802		0.00081		0.01009		-99.108		0.1946		1248.2		1248.2		1248.2		0		0		1		0		0		1248.2		36976.45
7559		5753		5818		0.00139		0.01591		-62.854		0.20331		1161.6		1161.6		1161.6		0		0		1		0		0		1161.6		31442.61
7560		5821		5753		0.00047		0.00625		-160		0.14391		1228.7		1228.7		1228.7		0		0		1		0		0		1228.7		33181.36
7561		5754		5756		0.0055		0.17955		-5.569		0		38.2		38.2		38.2		1		0		1		0		0		38.2		160.44
7562		5755		5756		0		0.01		-100		0		75		75		75		1		0		1		0		0		75		315
7563		5758		5757		0.00336		0.01323		-75.586		0.00672		249.2		249.2		249.2		0		0		1		0		0		249.2		7799.72
7564		5759		5762		0.00116		0.00723		-138.313		0.00236		251.5		251.5		251.5		0		0		1		0		0		251.5		1056.3
7565		5759		5772		0.00171		0.00674		-148.368		0.00339		285.7		285.7		285.7		0		0		1		0		0		285.7		1199.94
7566		5776		5759		0.00219		0.01169		-85.543		0.01524		290.4		290.4		290.4		0		0		1		0		0		290.4		1219.68
7567		5760		5766		0.00199		0.01077		-92.851		0.0132		273.3		273.3		273.3		0		0		1		0		0		273.3		1147.86
7568		5760		5771		0.00234		0.01313		-76.161		0.01564		260		260		260		0		0		1		0		0		260		1092
7569		5761		5762		0.0015		0.00842		-118.765		0.00394		265		265		265		0		0		1		0		0		265		1113
7570		5763		5771		0.00134		0.00766		-130.548		0.01818		277.4		277.4		277.4		0		0		1		0		0		277.4		1165.08
7571		5764		5765		0.00297		0.01655		-60.423		0.05482		261.8		261.8		261.8		0		0		1		0		0		261.8		1099.56
7572		5764		5766		0.00468		0.02626		-38.081		0.01767		286.4		286.4		286.4		0		0		1		0		0		286.4		9235.82
7573		5767		5770		0.00057		0.03362		-29.744		0		196.4		196.4		196.4		1		0		1		0		0		196.4		824.88
7574		5838		5767		0.00171		0.02283		-43.802		0.33971		1216		1216		1216		0		0		1		0		0		1216		39623.9
7575		5767		5844		0.00217		0.02638		-37.908		0.63453		1213.6		1213.6		1213.6		0		0		0		0		0		809.1		28017.12
7576		5767		5890		0.00149		0.02025		-49.383		0.3498		1143.5		1143.5		1143.5		0		0		1		0		0		1143.5		22254.62
7577		5767		5900		0.00217		0.02774		-36.049		0.42287		1214.1		1214.1		1214.1		0		0		1		0		0		1214.1		42573.74
7578		5768		5770		0.00934		0.31598		-3.165		0		29.7		29.7		29.7		1		0		1		0		0		29.7		124.74
7579		5771		5768		0.0016		0.00752		-132.979		0.00295		262.7		262.7		262.7		0		0		1		0		0		262.7		1103.34
7580		5775		5768		0.00124		0.008		-125		0.00733		239.5		239.5		239.5		0		0		1		0		0		239.5		1005.9
7581		5769		5770		0		0.01		-100		0		100		100		100		1		0		1		0		0		100		420
7582		5772		5771		0.00248		0.01169		-85.543		0.00281		270		270		270		0		0		1		0		0		270		1134
7583		5771		5774		0.00399		0.02477		-40.371		0.03336		292.2		292.2		292.2		0		0		1		0		0		292.2		8903.9
7584		5771		5775		0.00196		0.01018		-98.232		0.01287		260.4		260.4		260.4		0		0		1		0		0		260.4		1093.68
7585		5781		5782		0.00045		0.02806		-35.638		0		338.4		338.4		338.4		1		0		1		0		0		338.4		1421.28
7586		5781		5783		0.00059		0.04005		-24.969		0		333.8		333.8		333.8		1		0		1		0		0		333.8		1401.96
7587		5781		5784		0.0008		0.04308		-23.213		0		331.1		331.1		331.1		1		0		1		0		0		331.1		1390.62
7588		5781		5785		0.00084		0.04118		-24.284		0		336.9		336.9		336.9		1		0		1		0		0		336.9		1414.98
7589		5781		5786		0.00084		0.04376		-22.852		0		340.2		340.2		340.2		1		0		1		0		0		340.2		8555.68
7590		5781		5787		0.00043		0.02542		-39.339		0		339		339		339		1		0		1		0		0		339		1421.82
7591		5838		5781		0.00112		0.01227		-81.5		0.39599		1227.6		1227.6		1227.6		0		0		0		0		0		1227.6		7436.46
7592		5788		5789		0.0019		0.04561		-21.925		0		306.6		306.6		306.6		1		0		1		0		0		306.6		103508.48
7593		5790		5793		0.00184		0.06069		-16.477		0		180.6		180.6		180.6		1		0		1		0		0		180.6		758.52
7594		5790		5794		0.00209		0.0556		-17.986		0		180.4		180.4		180.4		1		0		1		0		0		180.4		757.68
7595		5790		5839		0.00624		0.03543		-28.225		0.02006		281.5		281.5		281.5		0		0		1		0		0		281.5		1182.3
7596		5791		5793		0		0.01		-100		0		0.7		0.7		0.7		1		0		1		0		0		0.7		2.94
7597		5792		5793		0		0.01		-100		0		0.7		0.7		0.7		1		0		1		0		0		0.7		2.94
7598		5796		5795		0.00057		0.02631		-38.008		0		373		373		373		1		0		1		0		0		373		1429.8
7599		5795		5797		0.00047		0.02683		-37.272		0		411.3		411.3		411.3		1		0		1		0		0		411.3		2699.4
7600		5813		5795		0.00068		0.00867		-115.34		0.22619		1279.5		1279.5		1279.5		0		0		1		0		0		2559		16026.46
7601		5795		5824		0.00037		0.00342		-292.398		0.13573		1281.4		1281.4		1281.4		0		0		1		0		0		1281.4		5570.46
7602		5836		5796		0.00383		0.02554		-39.154		0.01465		290.8		290.8		290.8		0		0		1		0		0		290.8		1723.2
7603		5798		5799		0.00217		0.05092		-19.639		0		293.8		293.8		293.8		1		0		1		0		0		293.8		2326.71
7604		5800		5798		0.00202		0.01197		-83.542		0.0044		294		294		294		0		0		1		0		0		294		1234.8
7605		5798		5850		0.00733		0.04783		-20.907		0.02159		271.3		271.3		271.3		0		0		1		0		0		271.3		2819.01
7606		5800		5801		0.00157		0.04779		-20.925		0		346.9		346.9		346.9		1		0		1		0		0		346.9		2504.63
7607		5800		5811		0.0033		0.01541		-64.893		0.01049		268.2		268.2		268.2		0		0		1		0		0		268.2		2232.88
7608		5803		5802		0.00058		0.03034		-32.96		0		275.6		275.6		275.6		1		0		1		0		0		275.6		1157.52
7609		5802		5804		0.00045		0.03208		-31.172		0		392.1		392.1		392.1		1		0		1		0		0		392.1		17458.48
7610		5802		5824		0.00034		0.00387		-258.398		0.09137		1237.1		1237.1		1237.1		0		0		1		0		0		1237.1		1632.66
7611		5834		5803		0.00358		0.01702		-58.754		0.00375		314.9		314.9		314.9		0		0		1		0		0		629.8		2645.16
7612		5805		5806		0.00118		0.03043		-32.862		0		357.4		357.4		357.4		1		0		1		0		0		357.4		15342.44
7613		5807		5808		0.00041		0.0284		-35.211		0		534		534		534		1		0		0		0		0		534		14423.81
7614		5807		5809		0.00037		0.02422		-41.288		0		500.9		500.9		500.9		1		0		1		0		0		500.9		1459.83
7615		5807		5810		0.00035		0.02372		-42.159		0		495.7		495.7		495.7		1		0		1		0		0		495.7		1458.6
7616		5824		5807		0.00044		0.00545		-183.486		0.11216		1271.6		1271.6		1271.6		0		0		1		0		0		1271.6		5880.46
7617		5849		5807		0.00076		0.00775		-129.032		0.11215		1309.3		1309.3		1309.3		0		0		1		0		0		1745.7		6249.92
7618		5811		5812		0.00098		0.03101		-32.248		0		362.3		362.3		362.3		1		0		1		0		0		362.3		2249.43
7619		5811		5850		0.00801		0.04007		-24.956		0.02386		293.9		293.9		293.9		0		0		1		0		0		293.9		2101.42
7620		5814		5813		0.00055		0.02618		-38.197		0		337.8		337.8		337.8		1		0		1		0		0		337.8		1418.76
7621		5813		5815		0.00043		0.02827		-35.373		0		506.5		506.5		506.5		1		0		1		0		0		506.5		2610.5
7622		5813		5829		0.00069		0.00756		-132.275		0.16066		1092.9		1092.9		1092.9		0		0		1		0		0		1092.9		5622.43
7623		5813		5844		0.00123		0.01748		-57.208		0.55375		1524.3		1524.3		1524.3		0		0		1		0		0		1016.2		9418.9
7624		5849		5813		0.0007		0.00809		-123.609		0.18653		1188.7		1188.7		1188.7		0		0		0		0		0		792.5		2942.01
7625		5814		5816		0.0023		0.01331		-75.131		0.01713		240.1		240.1		240.1		0		0		1		0		0		240.1		1008.42
7626		5814		5882		0.00601		0.03546		-28.201		0.25338		239.9		239.9		239.9		0		0		1		0		0		239.9		2198.92
7627		5816		5817		0.00156		0.0407		-24.57		0		329.5		329.5		329.5		1		0		1		0		0		329.5		2167.3
7628		5819		5818		0.00048		0.02892		-34.578		0		452.5		452.5		452.5		1		0		1		0		0		905		2896.93
7629		5818		5820		0.00044		0.02612		-38.285		0		470.6		470.6		470.6		1		0		1		0		0		470.6		3003.96
7630		5821		5818		0.00074		0.00888		-112.613		0.11983		1111		1111		1111		0		0		1		0		0		1111		1603.05
7631		5818		5857		0.00048		0.0054		-185.185		0.12957		1233.1		1233.1		1233.1		0		0		1		0		0		1233.1		7676.98
7632		5818		5863		0.00226		0.02768		-36.127		0.89354		1325.5		1325.5		1325.5		0		0		1		0		0		2651		34921.47
7633		5822		5821		0.00014		0.01005		-99.502		0		370.3		370.3		370.3		1		0		1		0		0		370.3		1429.17
7634		5821		5823		0.00025		0.01538		-65.02		0		468.9		468.9		468.9		1		0		1		0		0		468.9		4592.87
7635		5825		5824		0.00019		0.01118		-89.445		0		258.9		258.9		258.9		1		0		1		0		0		258.9		1087.38
7636		5824		5826		0.00039		0.02635		-37.951		0		505.6		505.6		505.6		1		0		0		0		0		505.6		1460.93
7637		5825		5834		0.00191		0.01032		-96.899		0.02238		292.1		292.1		292.1		0		0		1		0		0		292.1		1226.82
7638		5827		5828		0.00133		0.03958		-25.265		0		362.2		362.2		362.2		1		0		1		0		0		362.2		3459.2
7639		5827		5830		0.00291		0.01576		-63.452		0.01602		277.2		277.2		277.2		0		0		1		0		0		277.2		1164.24
7640		5870		5827		0.00562		0.02895		-34.542		0.01354		293.5		293.5		293.5		0		0		1		0		0		293.5		1232.7
7641		5830		5829		0.00038		0.02277		-43.917		0		388.1		388.1		388.1		1		0		1		0		0		388.1		1433.34
7642		5829		5831		0.0004		0.03071		-32.563		0		481.6		481.6		481.6		1		0		1		0		0		481.6		4157.06
7643		5829		5863		0.00039		0.00483		-207.039		0.13583		1192.5		1192.5		1192.5		0		0		1		0		0		1192.5		5177.17
7644		5866		5830		0.0062		0.02665		-37.523		0.00819		287.8		287.8		287.8		0		0		1		0		0		287.8		1946.88
7645		5832		5833		0.00115		0.03533		-28.305		0		311.9		311.9		311.9		1		0		1		0		0		311.9		17367.71
7646		5834		5835		0.00107		0.02926		-34.176		0		384.5		384.5		384.5		1		0		1		0		0		384.5		1432.5
7647		5834		5850		0.00508		0.03325		-30.075		0.02243		272.9		272.9		272.9		0		0		1		0		0		272.9		2093.07
7648		5836		5837		0.00167		0.04686		-21.34		0		356		356		356		1		0		1		0		0		356		2700.79
7649		5838		5841		0.00127		0.06677		-14.977		0		182.5		182.5		182.5		1		0		1		0		0		182.5		766.5
7650		5838		5842		0.00025		0.01234		-81.037		0		369.1		369.1		369.1		1		0		1		0		0		369.1		28414.35
7651		5838		5843		0.0006		0.03677		-27.196		0		344.8		344.8		344.8		1		0		1		0		0		344.8		1423.18
7652		5849		5838		0.00136		0.01723		-58.038		0.38762		1259.9		1259.9		1259.9		0		0		1		0		0		839.9		4505.46
7653		5838		5860		0.00063		0.00762		-131.234		0.25434		1260.3		1260.3		1260.3		0		0		1		0		0		1260.3		7415.16
7654		5839		5841		0.02294		0.5943		-1.683		0		27.7		27.7		27.7		1		0		1		0		0		27.7		116.34
7655		5839		5882		0.00384		0.02381		-41.999		0.0091		283.9		283.9		283.9		0		0		1		0		0		283.9		1192.38
7656		5840		5841		0		0.01		-100		0		100		100		100		1		0		1		0		0		100		420
7657		5844		5845		0.00029		0.01778		-56.243		0		495.9		495.9		495.9		1		0		0		0		0		330.6		1138.9
7658		5844		5846		0.00021		0.0131		-76.336		0		464.6		464.6		464.6		1		0		0		0		0		309.7		967.43
7659		5844		5847		0.00056		0.02846		-35.137		0		406.6		406.6		406.6		1		0		0		0		0		271.1		958.58
7660		5844		5848		0.0006		0.03152		-31.726		0		389		389		389		1		0		0		0		0		259.3		955.58
7661		5844		5860		0.00041		0.00446		-224.215		0.06768		1255.5		1255.5		1255.5		0		0		0		0		0		837		1091.32
7662		5849		5852		0.00147		0.0829		-12.063		0		120.9		120.9		120.9		1		0		0		0		0		80.6		338.52
7663		5849		5853		0.0003		0.01756		-56.948		0		452.3		452.3		452.3		1		0		0		0		0		301.5		1724.25
7664		5850		5852		0.01374		0.36428		-2.745		0		26.3		26.3		26.3		1		0		1		0		0		26.3		110.46
7665		5851		5852		0		0.01		-100		0		75		75		75		1		0		1		0		0		75		315
7666		5855		5854		0.00043		0.01749		-57.176		0		347.6		347.6		347.6		1		0		1		0		0		347.6		1423.84
7667		5854		5856		0.0004		0.02698		-37.064		0		391		391		391		1		0		1		0		0		391		21431.88
7668		5863		5854		0.00048		0.00654		-152.905		0.11964		1240.4		1240.4		1240.4		0		0		1		0		0		2480.8		3266.86
7669		5858		5857		0.00043		0.02692		-37.147		0		483.1		483.1		483.1		1		0		1		0		0		966.2		2911.29
7670		5857		5859		0.00034		0.02212		-45.208		0		435.6		435.6		435.6		1		0		1		0		0		435.6		2761.77
7671		5857		5873		0.00085		0.01176		-85.034		0.31985		1010.5		1010.5		1010.5		0		0		1		0		0		1010.5		6587.53
7672		5861		5860		0.00028		0.01913		-52.274		0		379.8		379.8		379.8		1		0		1		0		0		379.8		1431.4
